Plot Title: 20449374_Conductivity,,,,,,,,,,
#,"Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Salinity, ppt (LGR S/N: 20449374)",Coupler Detached (LGR S/N: 20449374),Coupler Attached (LGR S/N: 20449374),Stopped (LGR S/N: 20449374),End Of File (LGR S/N: 20449374)
75,5/7/19 23:41,33041.7,28507.6,9.98,39825.3,25.3985,,,,
76,5/7/19 23:51,33041.7,28490.6,9.97,39811.6,25.3888,,,,
77,5/8/19 0:01,33041.7,28499.1,9.96,39833.3,25.4042,,,,
78,5/8/19 0:11,33041.7,28516.1,9.94,39876.7,25.4349,,,,
79,5/8/19 0:21,33041.7,28501.9,9.92,39876.8,25.435,,,,
80,5/8/19 0:31,33041.7,28493.4,9.91,39875,25.4337,,,,
81,5/8/19 0:41,33041.7,28499.1,9.89,39902.7,25.4533,,,,
82,5/8/19 0:51,33041.7,28493.4,9.89,39894.8,25.4477,,,,
83,5/8/19 1:01,33041.7,28467.9,9.88,39869.3,25.4297,,,,
84,5/8/19 1:11,33041.7,28470.7,9.89,39863.3,25.4254,,,,
85,5/8/19 1:21,33041.7,28462.2,9.89,39851.5,25.417,,,,
86,5/8/19 1:31,33041.7,28493.4,9.89,39894.8,25.4477,,,,
87,5/8/19 1:41,33041.7,28484.9,9.89,39883,25.4394,,,,
88,5/8/19 1:51,33041.7,28470.7,9.89,39863.3,25.4254,,,,
89,5/8/19 2:01,33041.7,28462.2,9.89,39851.5,25.417,,,,
90,5/8/19 2:11,33041.7,28501.9,9.89,39906.6,25.4561,,,,
91,5/8/19 2:21,33041.7,28445.3,9.9,39818.1,25.3934,,,,
92,5/8/19 2:31,33041.7,28479.2,9.9,39865.2,25.4267,,,,
93,5/8/19 2:41,33041.7,28484.9,9.92,39853.2,25.4183,,,,
94,5/8/19 2:51,33041.7,28470.7,9.94,39813.7,25.3903,,,,
95,5/8/19 3:01,33041.7,28484.9,9.95,39823.5,25.3973,,,,
96,5/8/19 3:11,33041.7,28456.6,9.96,39774.4,25.3625,,,,
97,5/8/19 3:21,33041.7,28476.4,9.97,39792,25.3749,,,,
98,5/8/19 3:31,33041.7,28484.9,9.96,39813.6,25.3902,,,,
99,5/8/19 3:41,33041.7,28484.9,9.96,39813.6,25.3902,,,,
100,5/8/19 3:51,33041.7,28484.9,9.97,39803.7,25.3832,,,,
101,5/8/19 4:01,33041.7,28479.2,9.96,39805.7,25.3847,,,,
102,5/8/19 4:11,33041.7,28484.9,9.96,39813.6,25.3902,,,,
103,5/8/19 4:21,33041.7,28479.2,9.95,39815.6,25.3917,,,,
104,5/8/19 4:31,33041.7,28467.9,9.95,39800,25.3806,,,,
105,5/8/19 4:41,33041.7,28462.2,9.94,39801.9,25.382,,,,
106,5/8/19 4:51,33041.7,28462.2,9.92,39821.7,25.396,,,,
107,5/8/19 5:01,33041.7,28462.2,9.9,39841.5,25.41,,,,
108,5/8/19 5:11,33041.7,28462.2,9.9,39841.5,25.41,,,,
109,5/8/19 5:21,33041.7,28439.6,9.88,39830,25.4018,,,,
110,5/8/19 5:31,33041.7,28465.1,9.88,39865.4,25.4269,,,,
111,5/8/19 5:41,33041.7,28431.2,9.87,39828.2,25.4006,,,,
112,5/8/19 5:51,33041.7,28479.2,9.87,39894.9,25.4478,,,,
113,5/8/19 6:01,33041.7,28442.5,9.87,39843.9,25.4117,,,,
114,5/8/19 6:11,33041.7,28434,9.85,39851.9,25.4174,,,,
115,5/8/19 6:21,33041.7,28456.6,9.87,39863.5,25.4256,,,,
116,5/8/19 6:31,33041.7,28439.6,9.85,39859.7,25.4229,,,,
117,5/8/19 6:41,33041.7,28456.6,9.85,39883.4,25.4396,,,,
118,5/8/19 6:51,33041.7,28479.2,9.87,39894.9,25.4478,,,,
119,5/8/19 7:01,33041.7,28456.6,9.88,39853.6,25.4185,,,,
120,5/8/19 7:11,33041.7,28456.6,9.89,39843.7,25.4115,,,,
121,5/8/19 7:21,33041.7,28484.9,9.9,39873.1,25.4323,,,,
122,5/8/19 7:31,33041.7,28501.9,9.91,39886.8,25.442,,,,
123,5/8/19 7:41,33041.7,28507.6,9.92,39884.7,25.4406,,,,
124,5/8/19 7:51,33041.7,28513.2,9.95,39862.8,25.425,,,,
125,5/8/19 8:01,33041.7,28524.6,9.97,39858.8,25.4222,,,,
126,5/8/19 8:11,33041.7,28521.8,9.99,39835.1,25.4054,,,,
127,5/8/19 8:21,33041.7,28538.8,10.02,39829,25.4011,,,,
128,5/8/19 8:31,33041.7,28558.7,10.04,39836.8,25.4066,,,,
129,5/8/19 8:41,33041.7,28572.9,10.06,39836.6,25.4065,,,,
130,5/8/19 8:51,33041.7,28604.3,10.08,39860.3,25.4233,,,,
131,5/8/19 9:01,33041.7,28567.2,10.1,39789.3,25.373,,,,
132,5/8/19 9:11,33041.7,28581.5,10.12,39789.3,25.373,,,,
133,5/8/19 9:21,33041.7,28587.2,10.14,39777.4,25.3646,,,,
134,5/8/19 9:31,33041.7,28590,10.16,39761.6,25.3534,,,,
135,5/8/19 9:41,33041.7,28595.7,10.19,39739.9,25.3381,,,,
136,5/8/19 9:51,33041.7,28627.1,10.2,39773.4,25.3617,,,,
137,5/8/19 10:01,33041.7,28615.7,10.22,39738,25.3367,,,,
138,5/8/19 10:11,33041.7,28638.5,10.22,39769.4,25.3589,,,,
139,5/8/19 10:21,33041.7,28641.4,10.23,39763.6,25.3548,,,,
140,5/8/19 10:31,33041.7,28650,10.25,39755.7,25.3493,,,,
141,5/8/19 10:41,33041.7,28670,10.25,39783.3,25.3688,,,,
142,5/8/19 10:51,33041.7,28655.7,10.25,39763.6,25.3548,,,,
143,5/8/19 11:01,33041.7,28638.5,10.25,39739.9,25.338,,,,
144,5/8/19 11:11,33041.7,28664.3,10.23,39795.1,25.3771,,,,
145,5/8/19 11:21,33041.7,28655.7,10.23,39783.3,25.3687,,,,
146,5/8/19 11:31,33041.7,28664.3,10.23,39795.1,25.3771,,,,
147,5/8/19 11:41,33041.7,28695.8,10.25,39818.8,25.3939,,,,
148,5/8/19 11:51,33041.7,28655.7,10.25,39763.6,25.3548,,,,
149,5/8/19 12:01,33041.7,28678.6,10.26,39785.3,25.3702,,,,
150,5/8/19 12:11,33041.7,28678.6,10.28,39765.6,25.3562,,,,
151,5/8/19 12:21,33041.7,28707.3,10.29,39795.3,25.3772,,,,
152,5/8/19 12:31,33041.7,28692.9,10.3,39765.6,25.3563,,,,
153,5/8/19 12:41,33041.7,28670,10.31,39724.3,25.327,,,,
154,5/8/19 12:51,33041.7,28698.7,10.35,39724.5,25.3271,,,,
155,5/8/19 13:01,33041.7,28667.2,10.35,39681.2,25.2965,,,,
156,5/8/19 13:11,33041.7,28715.9,10.37,39728.5,25.33,,,,
157,5/8/19 13:21,33041.7,28715.9,10.39,39708.9,25.3161,,,,
158,5/8/19 13:31,33041.7,28713,10.42,39675.5,25.2925,,,,
159,5/8/19 13:41,33041.7,28736,10.44,39687.5,25.301,,,,
160,5/8/19 13:51,33041.7,28721.6,10.45,39658,25.2801,,,,
161,5/8/19 14:01,33041.7,28736,10.49,39638.6,25.2664,,,,
162,5/8/19 14:11,33041.7,28721.6,10.5,39609.1,25.2455,,,,
163,5/8/19 14:21,33041.7,28744.6,10.51,39630.9,25.2609,,,,
164,5/8/19 14:31,33041.7,28759,10.53,39631,25.261,,,,
165,5/8/19 14:41,33041.7,28767.7,10.54,39633.2,25.2625,,,,
166,5/8/19 14:51,33041.7,28782.1,10.55,39643.1,25.2695,,,,
167,5/8/19 15:01,33041.7,28782.1,10.57,39623.6,25.2557,,,,
168,5/8/19 15:11,33041.7,28782.1,10.59,39604.1,25.2419,,,,
169,5/8/19 15:21,33041.7,28782.1,10.6,39594.4,25.235,,,,
170,5/8/19 15:31,33041.7,28733.1,10.61,39517.7,25.1808,,,,
171,5/8/19 15:41,33041.7,28747.5,10.64,39508.2,25.1741,,,,
172,5/8/19 15:51,33041.7,28782.1,10.64,39555.4,25.2075,,,,
173,5/8/19 16:01,33041.7,28773.4,10.64,39543.6,25.1991,,,,
174,5/8/19 16:11,33041.7,28796.5,10.64,39575.1,25.2214,,,,
175,5/8/19 16:21,33041.7,28750.4,10.61,39541.3,25.1976,,,,
176,5/8/19 16:31,33041.7,28787.8,10.6,39602.1,25.2406,,,,
177,5/8/19 16:41,33041.7,28779.2,10.59,39600.1,25.2391,,,,
178,5/8/19 16:51,33041.7,28805.1,10.57,39655,25.278,,,,
179,5/8/19 17:01,33041.7,28796.5,10.55,39662.8,25.2835,,,,
180,5/8/19 17:11,33041.7,28779.2,10.55,39639.1,25.2667,,,,
181,5/8/19 17:21,33041.7,28819.6,10.57,39674.8,25.292,,,,
182,5/8/19 17:31,33041.7,28787.8,10.58,39621.6,25.2543,,,,
183,5/8/19 17:41,33041.7,28810.9,10.59,39643.4,25.2698,,,,
184,5/8/19 17:51,33041.7,28779.2,10.59,39600.1,25.2391,,,,
185,5/8/19 18:01,33041.7,28819.6,10.58,39665.1,25.2851,,,,
